system:index,AOI,BUILDING,Browning fraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000000c55,,,0.5822068642937965,3.852941578766868E-5,,,,,,LLC,ef1378e7-f6d0-430d-b855-0cd9d44d2b6e,0.3997043314498958,2.645172244275318E-5,0,0,216800,86720,0,216800,14 00220003032,Residential - Single Family,Grant Park,Grant Park,30.8,139785,776 MERCER HOLDINGS LLC,,14 002200030325,4584 CHAMBLEE DUNWOODY RD,,ATLANTA,GA,30338,0.319744855,0.000915264,0.2,R1081,776 MERCER ST SE,ATLANTA,GA,30312,,22250.73438,812.909877,216800,,Fulton,R-4B,38.52941578766868,26.45172244275318,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.36248644515864,33.736153922709946],[-84.36224562822402,33.7361539933043],[-84.36224562822402,33.73616283300973],[-84.36224562822402,33.736180682412396],[-84.36245074784031,33.73618068432827],[-84.36248644515864,33.7361806968226],[-84.36248644515864,33.736162847415024],[-84.36248644515864,33.736153922709946]]]}"
00000000000000000c76,,,0.6504219038930428,5.313696295685628E-4,,,,,,LLC,22b12e91-6c77-4006-b384-5a93c0fba109,0.3485781291452285,2.8477489803304876E-4,0,0,202500,81000,0,202500,14 00220003034,Residential - Single Family,Grant Park,Grant Park,30.8,139405,RICH INVESTMENTS LLC,,14 002200030341,P.O.BOX 29586,,ATLANTA,GA,30359,0.319744855,0.000915264,0.2,R1081,777 BERNE ST SE,ATLANTA,GA,30316,,8863.110107,382.8490509,202500,,Fulton,R-4B,531.3696295685628,284.77489803304877,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.36224562822402,33.736180682412396],[-84.3621921221294,33.73618070787828],[-84.36219661439709,33.73648834684986],[-84.36245074784031,33.73649287840336],[-84.36245074784031,33.73632339446353],[-84.36245074784031,33.73618068432827],[-84.36224562822402,33.736180682412396]]]}"
000000000000000001ad,,,0.4162242439301426,8.314437298447476E-6,,,,,,LLC,a7f9bc00-dfaf-448c-8891-a98097fd53f1,0.5716267663301661,1.141873635684743E-5,0,0,22400,8960,0,22400,14 01460003016,Residential - Single Family,Grove Park,Grove Park,85.9,72435,GP RENEWAL LAND LLC,,14 014600030169,2020 HOWELL MILL RD STE D 136,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,1599 HASTY PL NW,ATLANTA,GA,30318,,11827.30908,484.1332926,22400,,Fulton,R-4A,8.314437298447476,11.41873635684743,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43994995953756,33.769784477372816],[-84.43994098687176,33.769347475797076],[-84.43993658065145,33.76934753252402],[-84.43994547320483,33.769784530494086],[-84.43994995953756,33.769784477372816]]]}"
00000000000000000342,,,0.029769847606120815,2.4149834125766575E-5,,,,,,LLC,15ea5c36-9478-4a62-abce-49b22287bf8f,0.967967596,7.852326686884836E-4,0,0,42000,16800,0,42000,14 01460007013,Residential - Single Family,Grove Park,Grove Park,85.9,72515,MARKFOUR LLC,,14 014600070132,2020 HOWELL MILL RD STE 136,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,504 ELMWOOD RD NW,ATLANTA,GA,30318,,8700.138184,396.5514832,42000,,Fulton,R-4A,24.149834125766574,785.2326686884836,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43933452761647,33.769133421050775],[-84.43932563497042,33.769097756525284],[-84.43931674232303,33.76907551798821],[-84.43930784967428,33.76903985344047],[-84.43930336329241,33.769021976872125],[-84.43929887691021,33.76900860396218],[-84.43928998425875,33.76899078409119],[-84.43928549787552,33.76897290751332],[-84.43927660522203,33.768955087635085],[-84.4392677125672,33.76892392670669],[-84.43926322618228,33.76890605011592],[-84.43888420552989,33.76891941977747],[-84.43888420552989,33.7690755183379],[-84.43933452761647,33.769133421050775]]]}"
00000000000000000350,,,0.1306054891602572,8.819100307798853E-5,,,,,,LLC,8ff2ed74-cc04-4c4d-8891-1d451164db83,0.8685287140869625,5.864716635560274E-4,0,0,42700,17080,0,42700,14 01460007014,Residential - Single Family,Grove Park,Grove Park,85.9,72540,FIVE ONE ZERO ELMWOOD ROAD LAND TRUST,,14 014600070140,510 ELMWOOD RD,,ATLANTA,GA,30314,0.292294952,0.220827828,0.281970176,R1108,510 ELMWOOD RD NW,ATLANTA,GA,30318,,7394.061035,393.2668093,42700,,Fulton,R-4A,88.19100307798853,586.4716635560274,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43933452761647,33.769133421050775],[-84.43888420552989,33.7690755183379],[-84.43887971911562,33.76924942938876],[-84.43937025841494,33.76924048189678],[-84.43936577203785,33.769236031346786],[-84.43935687939654,33.769204785538804],[-84.43934790663997,33.76916911743676],[-84.43934350037507,33.76915132947193],[-84.43933452761647,33.769133421050775]]]}"
00000000000000000859,,,0.056094359,8.283385046510136E-5,,,,,,LLC,282d7190-9894-485c-bf5b-7073aae9bc64,0.9440109003875804,0.001394009,0,0,53600,21440,0,53600,14 01460007020,Residential - Single Family,Grove Park,Grove Park,85.9,72472,HEAD PARTNERS LLC,,14 014600070207,4381 BEECH HAVEN TRL STE 400,,LAGUNA BEACH,CA,92651,0.292294952,0.220827828,0.281970176,R1108,492 ELMWOOD RD NW,ATLANTA,GA,30318,,15851.46045,512.9636465,53600,,Fulton,R-4A,82.83385046510136,1394.0093055678356,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4388930982429,33.76850922075914],[-84.43888420552989,33.76891941977747],[-84.43926322618228,33.76890605011592],[-84.43926322618228,33.76888820539791],[-84.43925873979698,33.768865910106946],[-84.43924984713945,33.76882132311321],[-84.43924536075315,33.76879460910966],[-84.43924536075315,33.768772260697936],[-84.43924536075315,33.768758919628304],[-84.43924095448055,33.768745550284585],[-84.43924095448055,33.768692016029554],[-84.43924095448055,33.76860729588382],[-84.43923646809358,33.76858049684486],[-84.43923646809358,33.768527047470585],[-84.43923198170624,33.76850917080516],[-84.4388930982429,33.76850922075914]]]}"
00000000000000000b77,,,0.2520812873354957,1.7337985064843118E-4,,,,,,LLC,6a5fa2d0-042d-49dc-8bad-2ede9b8cb1f0,0.7470004307793893,5.137819807722287E-4,0,0,42500,17000,0,42500,14 01460007001,Residential - Single Family,Grove Park,Grove Park,85.9,72470,RED HILL ASSOCIATES LLC,,14 014600070017,P O BOX 44473,,SHREVEPORT,LA,71134,0.292294952,0.220827828,0.281970176,R1108,495 WEST LAKE AVE NW,ATLANTA,GA,30318,,7468.544433593749,432.7747662,42500,,Fulton,R-4A,173.3798506484312,513.7819807722286,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44129656485691,33.76911120214214],[-84.44122967193233,33.7689238833376],[-84.44077039186324,33.76899075271492],[-84.44079266298395,33.769062113533884],[-84.44097107198021,33.769017537712045],[-84.44102010031155,33.76915128368738],[-84.44125194287858,33.769120072268784],[-84.44126091534373,33.76912005088824],[-84.44127429392763,33.76911563900921],[-84.4412831862781,33.76911561402423],[-84.44129656485691,33.76911120214214]]]}"
00000000000000000ccd,,,0.020445185131953893,1.7544748089477128E-5,,,,,,LLC,5fffcab8-2f7d-417f-b787-85973d9c3a36,0.9776879860021048,8.389891954417276E-4,0,0,44100,17640,0,44100,14 01460011022,Residential - Single Family,Grove Park,Grove Park,85.9,72618,BEST PROPERTIES MANAGEMENT LLC,,14 014600110227,435 HOLLY ST,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,435 HOLLY ST NW,ATLANTA,GA,30318,,9198.756592,496.731237,44100,,Fulton,R-4A,17.544748089477128,838.9891954417276,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43759995542828,33.76702879771836],[-84.43693114080644,33.767028781793464],[-84.43693114080644,33.767153611931214],[-84.43759995542828,33.76715362795057],[-84.43759995542828,33.76702879771836]]]}"
00000000000000000f25,,,0.22181376237152883,2.0697222888574874E-4,,,,,,LLC,c30dbd56-e1c2-4cd2-b8eb-028bb5d5cd29,0.7777270920442511,7.256894612139347E-4,0,0,45900,18360,0,45900,14 01460011031,Residential - Single Family,Grove Park,Grove Park,85.9,72615,HUNTERS POINT HOLDINGS LLC,,14 014600110318,328 S KING CHARLES RD,,RALEIGH,NC,27610,0.292294952,0.220827828,0.281970176,R1108,1529 CARLISLE ST NW,ATLANTA,GA,30318,,10062.24561,401.8717596,45900,,Fulton,R-4A,206.97222888574873,725.6894612139347,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43806815317117,33.766087927105644],[-84.43772926298143,33.76609239327308],[-84.43773374948374,33.766293056280055],[-84.43773374948374,33.766328661666414],[-84.43773374948374,33.76637327460152],[-84.43806374681012,33.76635098812008],[-84.43806815317117,33.766087927105644]]]}"
00000000000000000f5c,,,0.4281152112385698,3.6556698683149684E-4,,,,,,LLC,1c770cae-4406-4d13-a7f9-670626b61264,0.5711686565346581,4.8772012593968254E-4,0,0,45600,18240,0,45600,14 01460011032,Residential - Single Family,Grove Park,Grove Park,85.9,72617,HUNTERS POINT HOLDINGS LLC,,14 014600110326,328 S KING CHARLES RD,,RALEIGH,NC,27610,0.292294952,0.220827828,0.281970176,R1108,1539 CARLISLE ST NW,ATLANTA,GA,30318,,9119.472168,382.7865457,45600,,Fulton,R-4A,365.5669868314968,487.72012593968253,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43806815317117,33.766087927105644],[-84.43806374681012,33.76635098812008],[-84.43839366216416,33.766328697036535],[-84.43839814861563,33.766087903513615],[-84.43806815317117,33.766087927105644]]]}"
00000000000000000fe6,,,0.092294518,0.001095308,,,,,,LLC,3dd362f4-8d52-412a-89ac-114735807eb0,0.9070216246354704,0.01076411,0,0,39600,15840,0,39600,14 01460011001,Residential - Single Family,Grove Park,Grove Park,85.9,72637,GOOD EARTH PROPERTIES LLC,,14 014600110011,931 MONROE DR STE 102,,ATLANTA,GA,30308,0.292294952,0.220827828,0.281970176,R1108,0 NORTH AVE NW,ATLANTA,GA,30318,,127809.5857,1758.891292,39600,,Fulton,R-4A,1095.308325390021,10764.10995796707,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43839814861563,33.766087903513615],[-84.43839366216416,33.766328697036535],[-84.43839366216416,33.76645352831734],[-84.43839366216416,33.76664081741388],[-84.43839366216416,33.766801338486516],[-84.43838925582756,33.766935148352616],[-84.43838925582756,33.767068901347024],[-84.43838925582756,33.76722049917243],[-84.43838925582756,33.76734091049841],[-84.43838925582756,33.76739444547701],[-84.43858986397994,33.76761735586956],[-84.4385453200565,33.76799196442092],[-84.43903578203913,33.76799635515671],[-84.43904026844146,33.767581704960975],[-84.43904026844146,33.76744344886719],[-84.43904026844146,33.767305192568585],[-84.43904475484345,33.76716696794193],[-84.43904475484345,33.76702879620953],[-84.43904475484345,33.76689495808179],[-84.43904475484345,33.76674786338476],[-84.43904475484345,33.76661852863001],[-84.43904475484345,33.766480271108556],[-84.43904916113078,33.766333119049364],[-84.43904916113078,33.766208287514914],[-84.43904916113078,33.766083455813494],[-84.43839814861563,33.766087903513615]]]}"
000000000000000010cc,,,0.2214198914785975,1.044409683627241E-5,,,,,,LLC,f5044b72-d34c-4a54-8805-f5cd90728aa1,0.7812235534062599,3.684932906464042E-5,0,0,432100,172840,0,432100,14 01430007001,Residential - Single Family,Grove Park,Grove Park,85.9,71784,MAC HOLDINGS OF FULTON COUNTY LLC,,14 014300070010,2910 KERRY FOREST PKWY #D4-2,,TALLAHASSEE,FL,32309,0.292294952,0.220827828,0.281970176,R1108,1410 CONWAY PL NW,ATLANTA,GA,30314,,66020.50781,1048.122622,432100,,Fulton,R-4A,10.44409683627241,36.849329064640415,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43537933011231,33.76600320158282],[-84.43462131627116,33.76598530709665],[-84.43462131627116,33.76599422968676],[-84.43469262334949,33.765994295916514],[-84.4349111109025,33.76599869385322],[-84.43510732436994,33.7660031933647],[-84.43512959764163,33.766003176341286],[-84.43521885088286,33.76600320039373],[-84.43537933011231,33.76600762039241],[-84.43537933011231,33.76600320158282]]]}"
000000000000000010ee,,,0.33891514143041146,3.132208033874921E-4,,,,,,LLC,a3dd1d9f-9e31-4eab-9576-29a212f16d3a,0.6608032780790891,6.107054785674684E-4,200,500,43400,17360,0,43400,14 01430005012,Residential - Single Family,Grove Park,Grove Park,85.9,71716,MEGHAN VENTURES LLC,,14 014300050129,PO BOX 9091,,DECATUR,GA,30032,0.292294952,0.220827828,0.281970176,R1108,464 CHAPPELL RD NW,ATLANTA,GA,30318,,9873.747314,496.4052612,43900,,Fulton,R-4A,313.22080338749214,610.7054785674684,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43371162263348,33.76810341804574],[-84.43370721594509,33.76797414243879],[-84.43318994855015,33.767960705438796],[-84.43315870083838,33.767960742767116],[-84.43310966593404,33.76796074380462],[-84.4330784181795,33.76796069613536],[-84.43302938320805,33.76795627843224],[-84.43304725053083,33.76799642657712],[-84.43306503772568,33.76803206741808],[-84.43308290503758,33.76806771185245],[-84.43310077234405,33.768107859945495],[-84.43371162263348,33.76810341804574]]]}"
00000000000000001361,,,0.011988778,1.1049970779231948E-5,,,,,,LLC,baf35ce9-0bf9-422d-8bf7-2cb4cf95cd2e,0.9876433667505803,9.103038362840814E-4,0,0,45500,18200,0,45500,14 01460004010,Residential - Single Family,Grove Park,Grove Park,85.9,72419,NEW HORIZON REAL ESTATE LLC,,14 014600040101,1645 BRANCH VALLEY DR,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,550 HOLLY ST NW,ATLANTA,GA,30318,,9864.738037,494.5842163,45500,,Fulton,R-4A,11.049970779231948,910.3038362840814,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43835801088582,33.76980675545251],[-84.43770699069707,33.769811281171656],[-84.43770699069707,33.769949448574685],[-84.43835352443129,33.76994506099409],[-84.43835801088582,33.76980675545251]]]}"
0000000000000000183e,,,0.089402957,6.434694454611517E-5,,,,,,LLC,2e4ac3d7-b647-4de8-8798-21761d2d0ae7,0.9105799233057119,6.553814091036145E-4,0,0,41900,16760,0,41900,14 01460006013,Residential - Single Family,Grove Park,Grove Park,85.9,72544,GP RENEWAL LAND LLC,,14 014600060133,2020 HOWELL MILL RD NW STE D 136,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,1692 THOMS DR NW,ATLANTA,GA,30318,,7691.629395,398.1310842,41900,,Fulton,R-4A,64.34694454611517,655.3814091036145,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44319613183073,33.76865191976299],[-84.44301332361732,33.768642936866996],[-84.44301780971527,33.7690443067313],[-84.44308910658303,33.7690442828669],[-84.44310248474969,33.76904428945931],[-84.44311586291327,33.76904429605011],[-84.44312924107383,33.76904872134364],[-84.44313821325164,33.769048784786484],[-84.44315159140707,33.769048706398],[-84.44316496955948,33.76905321666235],[-84.4431783477088,33.769053223245805],[-84.44318723977044,33.76905770178771],[-84.44318723977044,33.76897289662074],[-84.44319613183073,33.76865191976299]]]}"
00000000000000001a7a,,,0.091002778,6.0923078747473514E-5,,,,,,LLC,a5cb58b6-9e04-4de1-a2d2-31217efd343b,0.9080954777370677,6.079371821783345E-4,0,0,41000,16400,0,41000,14 01460006020,Residential - Single Family,Grove Park,Grove Park,85.9,72494,GP RENEWAL LAND LLC,,14 014600060208,2020 HOWELL MILL RD NW STE D 136,,ATLANTA,GA,30318,0.292294952,0.220827828,0.281970176,R1108,490 WEST LAKE AVE NW,ATLANTA,GA,30318,,7161.624512,460.3596762,41000,,Fulton,R-4A,60.92307874747351,607.9371821783345,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4419877605713,33.76891047141323],[-84.44197878821738,33.768807927856486],[-84.44133221434842,33.76881683741773],[-84.4413679439294,33.76891939454018],[-84.4419877605713,33.76891047141323]]]}"
00000000000000001ad9,,,0.16661283499124288,1.046706813350612E-4,,,,,,LLC,b985c865-c589-43ba-a899-67973464bd56,0.8334214675552536,5.235778675325945E-4,0,0,41300,16520,0,41300,14 01430006049,Residential - Single Family,Grove Park,Grove Park,85.9,71782,VENKY PBR LLC,,14 014300060490,706 COSMOPOLITAN DR NE,,ATLANTA,GA,30324,0.292294952,0.220827828,0.281970176,R1108,0 BLYSS AVE NW,ATLANTA,GA,30318,,6732.322998,331.5693382,41300,,Fulton,R-4A,104.6706813350612,523.5778675325945,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43550423600848,33.76983798454077],[-84.4354997493356,33.76957937739798],[-84.43526339733307,33.76957935895576],[-84.43526788402401,33.7698379660389],[-84.43550423600848,33.76983798454077]]]}"
00000000000000001afd,,,0.061881485,1.0058926603688913E-4,,,,,,LLC,ee219d14-9401-45ea-bf43-2faa94666746,0.9377766311912403,0.00152437,0,0,49900,19960,0,49900,14 01460006027,Residential - Single Family,Grove Park,Grove Park,85.9,72543,ABEBE WESTSIDE LLC,,14 014600060273,249 MILTON AVE,,ATLANTA,GA,30315,0.292294952,0.220827828,0.281970176,R1108,0 NORTH AVE NW,ATLANTA,GA,30318,,17605.93945,556.1201899,49900,,Fulton,R-4A,100.58926603688913,1524.3697377709784,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4429464326518,33.76813466441552],[-84.44280824448727,33.768634057143274],[-84.44283940694817,33.76863401353592],[-84.44301332361732,33.768642936866996],[-84.44319613183073,33.76865191976299],[-84.44320061791468,33.76819707679058],[-84.4432051039983,33.76818368231772],[-84.443098078767,33.76816136605607],[-84.44308021450651,33.76815690901103],[-84.44306235024058,33.76815245196311],[-84.44303559388591,33.76814802004763],[-84.44300883751903,33.7681435031499],[-84.44298208113993,33.76813907122171],[-84.4429464326518,33.76813466441552]]]}"
00000000000000001b86,,,0.34602277109974405,4.935005774508498E-4,,,,,,LLC,87838f0d-37a4-43b5-aba7-177df0fda6ee,0.6532109639598367,9.316149537987563E-4,0,0,51200,20480,0,51200,14 01460002008,Residential - Single Family,Grove Park,Grove Park,85.9,72284,STRYANT INVESTMENTS LLC,,14 014600020087,1939 HOSEA L WILLIAMS DR SE,,ATLANTA,GA,30303,0.292294952,0.220827828,0.281970176,R1108,540 WEST LAKE AVE NW,ATLANTA,GA,30318,,15426.36694,605.1056989,51200,,Fulton,R-4A,493.50057745084985,931.6149537987563,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44254957138938,33.77019471447048],[-84.4425094365017,33.77001633388754],[-84.44172908385269,33.77000741831985],[-84.44178259774257,33.770167961286276],[-84.44178708393471,33.77019025623491],[-84.44254957138938,33.77019471447048]]]}"
00000000000000001d8b,,,0.072192797,8.227330348211179E-5,,,,,,LLC,9e4e308f-b6b4-4126-a5b2-d28875c37819,0.9273823989235742,0.001056876,0,0,38100,15240,0,38100,14 01430006027,Residential - Single Family,Grove Park,Grove Park,85.9,71776,R F ABERNETHY PROPERTIES LLC,,14 014300060276,750 HAMMOND DR BUILDING 9,,ATLANTA,GA,30327,0.292294952,0.220827828,0.281970176,R1108,1444 BLYSS AVE NW,ATLANTA,GA,30318,,12234.01685,524.6306768,38100,,Fulton,R-4A,82.27330348211179,1056.8757109761234,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43506718438775,33.76983802266666],[-84.43504939780003,33.76928506189685],[-84.43484869741613,33.76928061463189],[-84.43486656418473,33.76983357894151],[-84.43506718438775,33.76983802266666]]]}"
00000000000000001f92,,,0.022083861,1.4530634131034216E-5,,,,,,LLC,00cea0f9-2354-43d9-8be3-2be252f6fd72,0.977475731,6.431548400446477E-4,0,0,41000,16400,0,41000,14 01460010038,Residential - Single Family,Grove Park,Grove Park,85.9,72627,M&W INVESTMENTS LLC,,14 014600100384,2320 CASTLE KEEP WAY,,ATLANTA,GA,30328,0.292294952,0.220827828,0.281970176,R1108,405 LANIER ST NW,ATLANTA,GA,30318,,6920.279541,392.24278197205206,41000,,Fulton,R-4A,14.530634131034216,643.1548400446477,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43954410526264,33.76607895258937],[-84.43904916113078,33.766083455813494],[-84.43904916113078,33.766208287514914],[-84.43954410526266,33.76621279196299],[-84.43954410526264,33.76607895258937]]]}"
